year,ISO,LiNo,latitude,longitude,Brandt_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,,date,
2010,30,11,22.7076866,120.3118375,19.23076923,0,7.692307692,15.625,288.4615385,,2010/7/19,2010/7/25
2010,31,11,22.7076866,120.3118375,19.60784314,0.196078431,17.64705882,15.15151515,260.7843137,,2010/7/26,2010/8/1
2010,32,11,22.7076866,120.3118375,5.769230769,0.019230769,3.846153846,4.225352113,48.07692308,,2010/8/2,2010/8/8
2010,6,11,22.7076866,120.3118375,0,0,0,0,0,,2010/2/1,2010/2/7
2010,9,11,22.7076866,120.3118375,5.882352941,0.137254902,5.882352941,4,33.33333333,,2010/2/22,2010/2/28
2011,10,11,22.7076866,120.3118375,0,0,0,0,0,,2011/2/28,2011/3/6
2011,13,11,22.7076866,120.3118375,0,0.02,0,0,0,,2011/3/21,2011/3/27
2011,15,11,22.7076866,120.3118375,6,0.24,6,7.5,104,,2011/4/4,2011/4/10
2011,21,11,22.7076866,120.3118375,2,0.24,2,2.631578947,20,,2011/5/16,2011/5/22
2011,28,11,22.7076866,120.3118375,14,0.1,12,16.27906977,50,,2011/7/4,2011/7/10
2011,29,11,22.7076866,120.3118375,28.84615385,0.096153846,21.15384615,33.33333333,326.9230769,,2011/7/11,2011/7/17
2011,31,11,22.7076866,120.3118375,38,0.02,20,47.5,254,,2011/7/25,2011/7/31
2011,33,11,22.7076866,120.3118375,0,0,0,0,0,,2011/8/8,2011/8/14
2011,38,11,22.7076866,120.3118375,7.843137255,0,7.843137255,18.18181818,78.43137255,,2011/9/12,2011/9/18
2011,41,11,22.7076866,120.3118375,3,0,2,3.157894737,12,,2011/10/3,2011/10/9
2011,42,11,22.7076866,120.3118375,7.692307692,0,3.846153846,16.66666667,55.76923077,,2011/10/10,2011/10/16
2011,44,11,22.7076866,120.3118375,3,0,2,3.448275862,33,,2011/10/24,2011/10/30
2011,46,11,22.7076866,120.3118375,8,0,8,6.779661017,136,,2011/11/7,2011/11/13
2011,47,11,22.7076866,120.3118375,6,0,6,8.333333333,112,,2011/11/14,2011/11/20
2011,48,11,22.7076866,120.3118375,4.294478528,0.018404908,3.067484663,6.481481481,44.78527607,,2011/11/21,2011/11/27
2011,49,11,22.7076866,120.3118375,1.960784314,0,1.960784314,2.105263158,20.58823529,,2011/11/28,2011/12/4
2011,50,11,22.7076866,120.3118375,0,0,0,0,0,,2011/12/5,2011/12/11
2011,51,11,22.7076866,120.3118375,2,0,1.333333333,2.23880597,27.33333333,,2011/12/12,2011/12/18
2011,52,11,22.7076866,120.3118375,0,0,0,0,0,,2011/12/19,2011/12/25
2011,9,11,22.7076866,120.3118375,0,0,0,0,0,,2011/2/21,2011/2/27
2012,10,11,22.7076866,120.3118375,0,0,0,0,0,,2012/2/27,2012/3/4
2012,11,11,22.7076866,120.3118375,1,0,1,0.675675676,0,,2012/3/5,2012/3/11
2012,13,11,22.7076866,120.3118375,0.980392157,0,0.980392157,0.826446281,0,,2012/3/19,2012/3/25
2012,14,11,22.7076866,120.3118375,0,0,0,0,0,,2012/3/26,2012/4/1
2012,15,11,22.7076866,120.3118375,1,0,1,0.71942446,0,,2012/4/2,2012/4/8
2012,16,11,22.7076866,120.3118375,0,0,0,0,0,,2012/4/9,2012/4/15
2012,17,11,22.7076866,120.3118375,0,0,0,0,0,,2012/4/16,2012/4/22
2012,18,11,22.7076866,120.3118375,14,0,12,18.42105263,88,,2012/4/23,2012/4/29
2012,2,11,22.7076866,120.3118375,0,0,0,0,0,,2012/1/2,2012/1/8
2012,21,11,22.7076866,120.3118375,18,0.04,16,32.14285714,372,,2012/5/14,2012/5/20
2012,22,11,22.7076866,120.3118375,8,0.08,8,9.523809524,118,,2012/5/21,2012/5/27
2012,3,11,22.7076866,120.3118375,0,0,0,0,0,,2012/1/9,2012/1/15
2012,5,11,22.7076866,120.3118375,0.99009901,0,0.99009901,0.970873786,0,,2012/1/23,2012/1/29
2012,7,11,22.7076866,120.3118375,2,0,2,2,0,,2012/2/6,2012/2/12
2012,8,11,22.7076866,120.3118375,0,0,0,0,0,,2012/2/13,2012/2/19
2005,10,12,22.7138124,120.3017453,0,0.14,0,0,0,,2005/2/28,2005/3/6
2005,14,12,22.7138124,120.3017453,4,0.08,2,5.714285714,80,,2005/3/28,2005/4/3
2005,18,12,22.7138124,120.3017453,4,0.08,4,5.555555556,88,,2005/4/25,2005/5/1
2005,23,12,22.7138124,120.3017453,11.76470588,0.294117647,11.76470588,7.5,284.3137255,,2005/5/30,2005/6/5
2005,27,12,22.7138124,120.3017453,8,0.04,8,4.597701149,60,,2005/6/27,2005/7/3
2005,30,12,22.7138124,120.3017453,10,0.12,10,9.433962264,154,,2005/7/18,2005/7/24
2005,33,12,22.7138124,120.3017453,10,0.04,8,5.376344086,74,,2005/8/8,2005/8/14
2005,43,12,22.7138124,120.3017453,32,0,12,37.20930233,202,,2005/10/17,2005/10/23
2005,52,12,22.7138124,120.3017453,4,0,4,3.921568627,30,,2005/12/19,2005/12/25
2006,10,12,22.7138124,120.3017453,9.803921569,0,7.843137255,5.050505051,176.4705882,,2006/2/27,2006/3/5
2006,14,12,22.7138124,120.3017453,5.882352941,0.019607843,3.921568627,4,0,,2006/3/27,2006/4/2
2006,18,12,22.7138124,120.3017453,17.30769231,0.019230769,11.53846154,9.89010989,173.0769231,,2006/4/24,2006/4/30
2006,23,12,22.7138124,120.3017453,24.07407407,0.148148148,9.259259259,16.66666667,375.9259259,,2006/5/29,2006/6/4
2006,26,12,22.7138124,120.3017453,15.38461538,0,9.615384615,12.12121212,251.9230769,,2006/6/19,2006/6/25
2006,52,12,22.7138124,120.3017453,2,0,2,0.869565217,10,,2006/12/18,2006/12/24
2007,10,12,22.7138124,120.3017453,6,0.02,6,5.084745763,160,,2007/3/5,2007/3/11
2007,11,12,22.7138124,120.3017453,0,0,0,0,0,,2007/3/12,2007/3/18
2007,14,12,22.7138124,120.3017453,0,0,0,0,0,,2007/4/2,2007/4/8
2007,16,12,22.7138124,120.3017453,2,0,2,1.960784314,76,,2007/4/16,2007/4/22
2007,18,12,22.7138124,120.3017453,0,0,0,0,0,,2007/4/30,2007/5/6
2007,22,12,22.7138124,120.3017453,17.30769231,0.057692308,5.769230769,13.84615385,173.0769231,,2007/5/28,2007/6/3
2007,24,12,22.7138124,120.3017453,12,0.06,8,7.594936709,90,,2007/6/11,2007/6/17
2007,29,12,22.7138124,120.3017453,12,0.04,10,6.315789474,96,,2007/7/16,2007/7/22
2007,34,12,22.7138124,120.3017453,4,0,4,4.761904762,54,,2007/8/20,2007/8/26
2007,37,12,22.7138124,120.3017453,12,0,10,8,124,,2007/9/10,2007/9/16
2007,4,12,22.7138124,120.3017453,1.886792453,0,1.886792453,1.538461538,32.0754717,,2007/1/22,2007/1/28
2007,40,12,22.7138124,120.3017453,12,0,8,8.695652174,134,,2007/10/1,2007/10/7
2007,49,12,22.7138124,120.3017453,9.836065574,0,3.278688525,5.128205128,119.6721311,,2007/12/3,2007/12/9
2007,51,12,22.7138124,120.3017453,0,0,0,0,0,,2007/12/17,2007/12/23
2007,6,12,22.7138124,120.3017453,5.769230769,0,3.846153846,9.090909091,48.07692308,,2007/2/5,2007/2/11
2008,10,12,22.7138124,120.3017453,0,0,0,0,0,,2008/3/3,2008/3/9
2008,12,12,22.7138124,120.3017453,3.846153846,0,3.846153846,2.564102564,30.76923077,,2008/3/17,2008/3/23
2008,16,12,22.7138124,120.3017453,4,0,4,2.962962963,23,,2008/4/14,2008/4/20
2008,20,12,22.7138124,120.3017453,4,0,2,3.389830508,22,,2008/5/12,2008/5/18
2008,28,12,22.7138124,120.3017453,43.07692308,0.076923077,26.15384615,28.28282828,333.8461538,,2008/7/7,2008/7/13
2008,38,12,22.7138124,120.3017453,7.843137255,0,5.882352941,6.451612903,52.94117647,,2008/9/15,2008/9/21
2008,4,12,22.7138124,120.3017453,0,0,0,0,0,,2008/1/21,2008/1/27
2008,40,12,22.7138124,120.3017453,6,0,6,3.726708075,38,,2008/9/29,2008/10/5
2008,52,12,22.7138124,120.3017453,0,0,0,0,0,,2008/12/22,2008/12/28
2009,11,12,22.7138124,120.3017453,1.785714286,0.053571429,1.785714286,1.298701299,10.71428571,,2009/3/9,2009/3/15
2009,12,12,22.7138124,120.3017453,3.846153846,0,3.846153846,2.857142857,15.38461538,,2009/3/16,2009/3/22
2009,15,12,22.7138124,120.3017453,1.960784314,0,1.960784314,1.785714286,5.882352941,,2009/4/6,2009/4/12
2009,16,12,22.7138124,120.3017453,1.818181818,0,1.818181818,1.587301587,12.72727273,,2009/4/13,2009/4/19
2009,18,12,22.7138124,120.3017453,1.851851852,0.055555556,1.851851852,1.470588235,22.22222222,,2009/4/27,2009/5/3
2009,19,12,22.7138124,120.3017453,8.75,0.0875,7.5,4.402515723,73.75,,2009/5/4,2009/5/10
2009,2,12,22.7138124,120.3017453,0,0,0,0,0,,2009/1/5,2009/1/11
2009,20,12,22.7138124,120.3017453,1.923076923,0,1.923076923,2.173913043,11.53846154,,2009/5/11,2009/5/17
2009,23,12,22.7138124,120.3017453,0,0,0,0,0,,2009/6/1,2009/6/7
2009,27,12,22.7138124,120.3017453,3.773584906,0,3.773584906,3.773584906,24.52830189,,2009/6/29,2009/7/5
2009,28,12,22.7138124,120.3017453,0,0,0,0,0,,2009/7/6,2009/7/12
2009,29,12,22.7138124,120.3017453,32.85714286,0,21.42857143,25.27472527,240,,2009/7/13,2009/7/19
2009,6,12,22.7138124,120.3017453,0,0,0,0,0,,2009/2/2,2009/2/8
2010,22,12,22.7138124,120.3017453,1.923076923,0,1.923076923,1.960784314,13.46153846,,2010/5/24,2010/5/30
2010,29,12,22.7138124,120.3017453,17.64705882,0.019607843,7.843137255,13.84615385,374.5098039,,2010/7/12,2010/7/18
2010,30,12,22.7138124,120.3017453,0,0,0,0,0,,2010/7/19,2010/7/25
2010,6,12,22.7138124,120.3017453,1.923076923,0,1.923076923,1.754385965,21.15384615,,2010/2/1,2010/2/7
2010,9,12,22.7138124,120.3017453,3.846153846,0.076923077,3.846153846,3.174603175,5.769230769,,2010/2/22,2010/2/28
2011,13,12,22.7138124,120.3017453,12,0.04,12,13.04347826,90,,2011/3/21,2011/3/27
2011,15,12,22.7138124,120.3017453,4,0.02,2,5.128205128,60,,2011/4/4,2011/4/10
2011,21,12,22.7138124,120.3017453,4,0.2,4,4.081632653,80,,2011/5/16,2011/5/22
2011,28,12,22.7138124,120.3017453,10,0,6,13.51351351,76,,2011/7/4,2011/7/10
2011,29,12,22.7138124,120.3017453,6,0.04,6,6.666666667,48,,2011/7/11,2011/7/17
2011,41,12,22.7138124,120.3017453,8,0,6,10.81081081,68,,2011/10/3,2011/10/9
2011,42,12,22.7138124,120.3017453,8,0,4,9.090909091,278,,2011/10/10,2011/10/16
2011,44,12,22.7138124,120.3017453,2,0,1,1.941747573,4,,2011/10/24,2011/10/30
2011,48,12,22.7138124,120.3017453,2,0,2,2.631578947,36,,2011/11/21,2011/11/27
2011,50,12,22.7138124,120.3017453,3,0,3,3.03030303,49,,2011/12/5,2011/12/11
2011,8,12,22.7138124,120.3017453,0,0,0,0,0,,2011/2/14,2011/2/20
2011,9,12,22.7138124,120.3017453,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,12,22.7138124,120.3017453,2,0,2,2.068965517,12,,2012/1/1,2012/1/1
2012,10,12,22.7138124,120.3017453,0.980392157,0,0.980392157,0.675675676,0,,2012/2/27,2012/3/4
2012,11,12,22.7138124,120.3017453,0,0,0,0,0,,2012/3/5,2012/3/11
2012,13,12,22.7138124,120.3017453,0.99009901,0,0.99009901,0.793650794,0,,2012/3/19,2012/3/25
2012,15,12,22.7138124,120.3017453,1.98019802,0,1.98019802,1.587301587,0,,2012/4/2,2012/4/8
2012,16,12,22.7138124,120.3017453,1,0,1,0.806451613,0,,2012/4/9,2012/4/15
2012,17,12,22.7138124,120.3017453,1,0,1,0.775193798,0,,2012/4/16,2012/4/22
2012,18,12,22.7138124,120.3017453,8,0.04,8,8.888888889,62,,2012/4/23,2012/4/29
2012,2,12,22.7138124,120.3017453,2,0,2,1.960784314,13,,2012/1/2,2012/1/8
2012,5,12,22.7138124,120.3017453,0.980392157,0,0.980392157,0.980392157,0,,2012/1/23,2012/1/29
2012,6,12,22.7138124,120.3017453,0,0,0,0,0,,2012/1/30,2012/2/5
2012,7,12,22.7138124,120.3017453,1,0,1,1,0,,2012/2/6,2012/2/12
2012,8,12,22.7138124,120.3017453,0,0,0,0,0,,2012/2/13,2012/2/19
2005,10,13,22.7152951,120.3075124,4,0,2,6.451612903,120,,2005/2/28,2005/3/6
2005,14,13,22.7152951,120.3075124,4,0,2,9.523809524,50,,2005/3/28,2005/4/3
2005,18,13,22.7152951,120.3075124,2,0.1,2,2.040816327,2,,2005/4/25,2005/5/1
2005,23,13,22.7152951,120.3075124,24,0.04,18,17.91044776,288,,2005/5/30,2005/6/5
2005,27,13,22.7152951,120.3075124,10,0.02,6,8.064516129,120,,2005/6/27,2005/7/3
2005,30,13,22.7152951,120.3075124,8,0.06,6,7.01754386,72,,2005/7/18,2005/7/24
2005,31,13,22.7152951,120.3075124,10,0.16,10,7.352941176,70,,2005/7/25,2005/7/31
2005,33,13,22.7152951,120.3075124,16,0.04,12,11.11111111,138,,2005/8/8,2005/8/14
2005,43,13,22.7152951,120.3075124,14,0.02,2,20.58823529,30,,2005/10/17,2005/10/23
2005,52,13,22.7152951,120.3075124,4,0,4,5,32,,2005/12/19,2005/12/25
2006,10,13,22.7152951,120.3075124,5.769230769,0.076923077,1.923076923,6,192.3076923,,2006/2/27,2006/3/5
2006,14,13,22.7152951,120.3075124,3.921568627,0.039215686,1.960784314,2.898550725,37.25490196,,2006/3/27,2006/4/2
2006,18,13,22.7152951,120.3075124,3.846153846,0.057692308,3.846153846,2.777777778,44.23076923,,2006/4/24,2006/4/30
2006,23,13,22.7152951,120.3075124,11.53846154,0.038461538,9.615384615,7.692307692,142.3076923,,2006/5/29,2006/6/4
2006,26,13,22.7152951,120.3075124,17.64705882,0.078431373,13.7254902,10.97560976,233.3333333,,2006/6/19,2006/6/25
2006,39,13,22.7152951,120.3075124,5.517241379,0.068965517,5.517241379,12.21374046,98.62068966,,2006/9/18,2006/9/24
2006,52,13,22.7152951,120.3075124,1.960784314,0,1.960784314,1.785714286,5.882352941,,2006/12/18,2006/12/24
2007,10,13,22.7152951,120.3075124,0,0,0,0,0,,2007/3/5,2007/3/11
2007,11,13,22.7152951,120.3075124,2,0,2,2.083333333,26,,2007/3/12,2007/3/18
2007,14,13,22.7152951,120.3075124,0,0.04,0,0,0,,2007/4/2,2007/4/8
2007,16,13,22.7152951,120.3075124,0,0,0,0,0,,2007/4/16,2007/4/22
2007,18,13,22.7152951,120.3075124,0,0,0,0,0,,2007/4/30,2007/5/6
2007,22,13,22.7152951,120.3075124,9.615384615,0.153846154,9.615384615,7.246376812,111.5384615,,2007/5/28,2007/6/3
2007,29,13,22.7152951,120.3075124,10,0,8,5.747126437,50,,2007/7/16,2007/7/22
2007,33,13,22.7152951,120.3075124,17.64705882,0,9.803921569,8.411214953,119.6078431,,2007/8/13,2007/8/19
2007,35,13,22.7152951,120.3075124,16.98113208,0.018867925,15.09433962,14.75409836,137.7358491,,2007/8/27,2007/9/2
2007,37,13,22.7152951,120.3075124,3.921568627,0,3.921568627,2.409638554,29.41176471,,2007/9/10,2007/9/16
2007,4,13,22.7152951,120.3075124,2,0,2,2.702702703,14,,2007/1/22,2007/1/28
2007,40,13,22.7152951,120.3075124,16,0,10,12.6984127,246,,2007/10/1,2007/10/7
2007,42,13,22.7152951,120.3075124,8,0,6,6.153846154,108,,2007/10/15,2007/10/21
2007,48,13,22.7152951,120.3075124,0,0,0,0,0,,2007/11/26,2007/12/2
2007,49,13,22.7152951,120.3075124,7.692307692,0.134615385,7.692307692,5.714285714,100,,2007/12/3,2007/12/9
2007,51,13,22.7152951,120.3075124,4,0,4,2.739726027,26,,2007/12/17,2007/12/23
2007,6,13,22.7152951,120.3075124,0,0,0,0,0,,2007/2/5,2007/2/11
2008,12,13,22.7152951,120.3075124,0,0,0,0,0,,2008/3/17,2008/3/23
2008,16,13,22.7152951,120.3075124,1.960784314,0,1.960784314,1.538461538,14.70588235,,2008/4/14,2008/4/20
2008,20,13,22.7152951,120.3075124,2,0,2,2,4,,2008/5/12,2008/5/18
2008,27,13,22.7152951,120.3075124,16,0.02,12,7.766990291,128,,2008/6/30,2008/7/6
2008,28,13,22.7152951,120.3075124,20.77922078,0.032467532,16.23376623,12.90322581,145.4545455,,2008/7/7,2008/7/13
2008,33,13,22.7152951,120.3075124,6,0,6,3.870967742,63,,2008/8/11,2008/8/17
2008,39,13,22.7152951,120.3075124,9.259259259,0.055555556,7.407407407,5.555555556,46.2962963,,2008/9/22,2008/9/28
2008,4,13,22.7152951,120.3075124,2,0,2,1.5625,8,,2008/1/21,2008/1/27
2008,52,13,22.7152951,120.3075124,0,0,0,0,0,,2008/12/22,2008/12/28
2008,9,13,22.7152951,120.3075124,0,0,0,0,0,,2008/2/25,2008/3/2
2009,11,13,22.7152951,120.3075124,1.923076923,0,1.923076923,1.204819277,21.15384615,,2009/3/9,2009/3/15
2009,12,13,22.7152951,120.3075124,0,0,0,0,0,,2009/3/16,2009/3/22
2009,14,13,22.7152951,120.3075124,3.636363636,0,1.818181818,2.631578947,18.18181818,,2009/3/30,2009/4/5
2009,16,13,22.7152951,120.3075124,0,0,0,0,0,,2009/4/13,2009/4/19
2009,18,13,22.7152951,120.3075124,0,0,0,0,0,,2009/4/27,2009/5/3
2009,2,13,22.7152951,120.3075124,0,0,0,0,0,,2009/1/5,2009/1/11
2009,21,13,22.7152951,120.3075124,0,0.072727273,0,0,0,,2009/5/18,2009/5/24
2009,23,13,22.7152951,120.3075124,1.851851852,0,1.851851852,1.666666667,1.851851852,,2009/6/1,2009/6/7
2009,27,13,22.7152951,120.3075124,0,0,0,0,0,,2009/6/29,2009/7/5
2009,29,13,22.7152951,120.3075124,7.843137255,0,7.843137255,5.063291139,43.1372549,,2009/7/13,2009/7/19
2009,6,13,22.7152951,120.3075124,2,0,2,1.886792453,12,,2009/2/2,2009/2/8
2010,14,13,22.7152951,120.3075124,5.769230769,0,5.769230769,6,125,,2010/3/29,2010/4/4
2010,22,13,22.7152951,120.3075124,16,0.82,8,12.12121212,312,,2010/5/24,2010/5/30
2010,24,13,22.7152951,120.3075124,19.60784314,0.098039216,13.7254902,9.433962264,309.8039216,,2010/6/7,2010/6/13
2010,25,13,22.7152951,120.3075124,5.769230769,0,5.769230769,4.411764706,123.0769231,,2010/6/14,2010/6/20
2010,29,13,22.7152951,120.3075124,11.53846154,0,9.615384615,10.90909091,103.8461538,,2010/7/12,2010/7/18
2010,30,13,22.7152951,120.3075124,2,0.02,2,1.960784314,14,,2010/7/19,2010/7/25
2010,6,13,22.7152951,120.3075124,0,0,0,0,0,,2010/2/1,2010/2/7
2010,9,13,22.7152951,120.3075124,0,0,0,0,0,,2010/2/22,2010/2/28
2011,13,13,22.7152951,120.3075124,2,0,2,3.846153846,30,,2011/3/21,2011/3/27
2011,15,13,22.7152951,120.3075124,4,0,4,6.896551724,40,,2011/4/4,2011/4/10
2011,21,13,22.7152951,120.3075124,1.851851852,0,1.851851852,2.083333333,5.555555556,,2011/5/16,2011/5/22
2011,28,13,22.7152951,120.3075124,16,0.12,10,15.68627451,88,,2011/7/4,2011/7/10
2011,29,13,22.7152951,120.3075124,6,0.02,6,7.142857143,22,,2011/7/11,2011/7/17
2011,32,13,22.7152951,120.3075124,8,0,6,14.28571429,62,,2011/8/1,2011/8/7
2011,33,13,22.7152951,120.3075124,4,0,2,8.695652174,20,,2011/8/8,2011/8/14
2011,41,13,22.7152951,120.3075124,2,0,2,1.960784314,42,,2011/10/3,2011/10/9
2011,42,13,22.7152951,120.3075124,9.433962264,0,3.773584906,9.615384615,100,,2011/10/10,2011/10/16
2011,44,13,22.7152951,120.3075124,2,0,1,2.02020202,4,,2011/10/24,2011/10/30
2011,45,13,22.7152951,120.3075124,4,0,4,4.166666667,72,,2011/10/31,2011/11/6
2011,50,13,22.7152951,120.3075124,4,0,4,4.081632653,52,,2011/12/5,2011/12/11
2011,8,13,22.7152951,120.3075124,0,0,0,0,0,,2011/2/14,2011/2/20
2011,9,13,22.7152951,120.3075124,0,0,0,0,0,,2011/2/21,2011/2/27
2012,1,13,22.7152951,120.3075124,0,0,0,0,0,,2012/1/1,2012/1/1
2012,10,13,22.7152951,120.3075124,0.99009901,0,0.99009901,0.704225352,0,,2012/2/27,2012/3/4
2012,11,13,22.7152951,120.3075124,0,0,0,0,0,,2012/3/5,2012/3/11
2012,13,13,22.7152951,120.3075124,0.99009901,0,0.99009901,0.740740741,0,,2012/3/19,2012/3/25
2012,15,13,22.7152951,120.3075124,0,0,0,0,0,,2012/4/2,2012/4/8
2012,16,13,22.7152951,120.3075124,0.980392157,0,0.980392157,0.78125,0,,2012/4/9,2012/4/15
2012,17,13,22.7152951,120.3075124,0,0,0,0,0,,2012/4/16,2012/4/22
2012,18,13,22.7152951,120.3075124,8,0,6,14.28571429,56,,2012/4/23,2012/4/29
2012,21,13,22.7152951,120.3075124,600,2,100,46.15384615,2700,,2012/5/14,2012/5/20
2012,25,13,22.7152951,120.3075124,41.81818182,0.018181818,27.27272727,50,301.8181818,,2012/6/11,2012/6/17
2012,3,13,22.7152951,120.3075124,0,0,0,0,0,,2012/1/9,2012/1/15
2012,31,13,22.7152951,120.3075124,28.57142857,0.12755102,18.36734694,20.58823529,331.122449,,2012/7/23,2012/7/29
2012,32,13,22.7152951,120.3075124,0,0,0,0,0,,2012/7/30,2012/8/5
2012,5,13,22.7152951,120.3075124,0,0,0,0,0,,2012/1/23,2012/1/29
2012,7,13,22.7152951,120.3075124,0.980392157,0,0.980392157,0.961538462,0,,2012/2/6,2012/2/12
2012,8,13,22.7152951,120.3075124,4,0,4,2.739726027,24,,2012/2/13,2012/2/19
2012,9,13,22.7152951,120.3075124,0.99009901,0,0.99009901,0.735294118,0,,2012/2/20,2012/2/26
2005,10,14,22.7128501,120.2966989,0,0,0,0,0,,2005/2/28,2005/3/6
2005,14,14,22.7128501,120.2966989,0,0,0,0,0,,2005/3/28,2005/4/3
2005,18,14,22.7128501,120.2966989,3.921568627,0.019607843,3.921568627,3.636363636,27.45098039,,2005/4/25,2005/5/1
2005,23,14,22.7128501,120.2966989,7.407407407,0.037037037,7.407407407,6.557377049,38.88888889,,2005/5/30,2005/6/5
2005,28,14,22.7128501,120.2966989,6,0.02,6,4.918032787,40,,2005/7/4,2005/7/10
2005,30,14,22.7128501,120.2966989,8,0,8,5.333333333,46,,2005/7/18,2005/7/24
2005,33,14,22.7128501,120.2966989,10,0.02,8,3.164556962,92,,2005/8/8,2005/8/14
2005,44,14,22.7128501,120.2966989,4,0,4,6.060606061,48,,2005/10/24,2005/10/30
2005,52,14,22.7128501,120.2966989,2,0,2,2.380952381,6,,2005/12/19,2005/12/25
2006,10,14,22.7128501,120.2966989,1.960784314,0,1.960784314,1.724137931,5.882352941,,2006/2/27,2006/3/5
2006,14,14,22.7128501,120.2966989,3.773584906,0.018867925,1.886792453,2.380952381,16.98113208,,2006/3/27,2006/4/2
2006,18,14,22.7128501,120.2966989,13.46153846,0.076923077,11.53846154,8.139534884,150,,2006/4/24,2006/4/30
2006,23,14,22.7128501,120.2966989,13.46153846,0.134615385,11.53846154,8.43373494,165.3846154,,2006/5/29,2006/6/4
2006,26,14,22.7128501,120.2966989,13.46153846,0,9.615384615,8.235294118,161.5384615,,2006/6/19,2006/6/25
2006,52,14,22.7128501,120.2966989,2,0,2,3.571428571,14,,2006/12/18,2006/12/24
2007,10,14,22.7128501,120.2966989,0,0,0,0,0,,2007/3/5,2007/3/11
2007,11,14,22.7128501,120.2966989,0,0,0,0,0,,2007/3/12,2007/3/18
2007,14,14,22.7128501,120.2966989,4,0,4,3.921568627,38,,2007/4/2,2007/4/8
2007,16,14,22.7128501,120.2966989,4,0,4,4,20,,2007/4/16,2007/4/22
2007,18,14,22.7128501,120.2966989,0,0,0,0,0,,2007/4/30,2007/5/6
2007,22,14,22.7128501,120.2966989,17.64705882,0.215686275,9.803921569,12.16216216,260.7843137,,2007/5/28,2007/6/3
2007,24,14,22.7128501,120.2966989,22.64150943,0.037735849,18.86792453,18.18181818,258.490566,,2007/6/11,2007/6/17
2007,29,14,22.7128501,120.2966989,16,0.16,16,13.1147541,242,,2007/7/16,2007/7/22
2007,34,14,22.7128501,120.2966989,2,0,2,2.272727273,10,,2007/8/20,2007/8/26
2007,37,14,22.7128501,120.2966989,21.56862745,0.039215686,11.76470588,11.45833333,286.2745098,,2007/9/10,2007/9/16
2007,4,14,22.7128501,120.2966989,1.5625,0,1.5625,1.851851852,12.5,,2007/1/22,2007/1/28
2007,40,14,22.7128501,120.2966989,5.882352941,0,5.882352941,4.166666667,47.05882353,,2007/10/1,2007/10/7
2007,50,14,22.7128501,120.2966989,2,0.005,2,1.97044335,25,,2007/12/10,2007/12/16
2007,6,14,22.7128501,120.2966989,0,0,0,0,0,,2007/2/5,2007/2/11
2008,10,14,22.7128501,120.2966989,2,0.02,2,1.666666667,32,,2008/3/3,2008/3/9
2008,13,14,22.7128501,120.2966989,3.846153846,0,3.846153846,2.666666667,38.46153846,,2008/3/24,2008/3/30
2008,21,14,22.7128501,120.2966989,4,0,4,3.174603175,10,,2008/5/19,2008/5/25
2008,4,14,22.7128501,120.2966989,0,0,0,0,0,,2008/1/21,2008/1/27
2008,52,14,22.7128501,120.2966989,0,0,0,0,0,,2008/12/22,2008/12/28
2009,11,14,22.7128501,120.2966989,5.454545455,0,5.454545455,4.918032787,18.18181818,,2009/3/9,2009/3/15
2009,12,14,22.7128501,120.2966989,1.818181818,0,1.818181818,1.886792453,9.090909091,,2009/3/16,2009/3/22
2009,15,14,22.7128501,120.2966989,1.785714286,0,1.785714286,1.694915254,7.142857143,,2009/4/6,2009/4/12
2009,16,14,22.7128501,120.2966989,2,0,2,1.851851852,18,,2009/4/13,2009/4/19
2009,18,14,22.7128501,120.2966989,11.76470588,0,11.76470588,15,78.43137255,,2009/4/27,2009/5/3
2009,19,14,22.7128501,120.2966989,1.851851852,0.018518519,1.851851852,1.785714286,35.18518519,,2009/5/4,2009/5/10
2009,2,14,22.7128501,120.2966989,0,0,0,0,0,,2009/1/5,2009/1/11
2009,21,14,22.7128501,120.2966989,0,0,0,0,0,,2009/5/18,2009/5/24
2009,23,14,22.7128501,120.2966989,1.818181818,0,1.818181818,1.639344262,5.454545455,,2009/6/1,2009/6/7
2009,27,14,22.7128501,120.2966989,7.843137255,0.019607843,7.843137255,9.302325581,45.09803922,,2009/6/29,2009/7/5
2009,28,14,22.7128501,120.2966989,0,0,0,0,0,,2009/7/6,2009/7/12
2009,6,14,22.7128501,120.2966989,0,0,0,0,0,,2009/2/2,2009/2/8
2010,22,14,22.7128501,120.2966989,15.09433962,0.037735849,9.433962264,10.12658228,205.6603774,,2010/5/24,2010/5/30
2010,23,14,22.7128501,120.2966989,13.46153846,0,11.53846154,11.86440678,146.1538462,,2010/5/31,2010/6/6
2010,24,14,22.7128501,120.2966989,9.803921569,0,7.843137255,10.63829787,127.4509804,,2010/6/7,2010/6/13
2010,29,14,22.7128501,120.2966989,3.921568627,0,3.921568627,3.703703704,58.82352941,,2010/7/12,2010/7/18
2010,6,14,22.7128501,120.2966989,1.960784314,0,1.960784314,1.515151515,1.960784314,,2010/2/1,2010/2/7
2010,9,14,22.7128501,120.2966989,5.769230769,0.019230769,5.769230769,5.084745763,71.15384615,,2010/2/22,2010/2/28
2011,13,14,22.7128501,120.2966989,0,0,0,0,0,,2011/3/21,2011/3/27
