"","year","ISO","LiNo","latitude","longitude","Breteau_index","Aeg_aed_index","Res_index","Contain_index","Larvae_index","date","X","count","season"
"6018",2012,42,68,22.6485655,120.3284158,400,0,100,10.25641026,8300,2012-10-08,"2012/10/14",1,"autumn"
"6019",2012,43,68,22.6485655,120.3284158,0,0,0,0,0,2012-10-15,"2012/10/21",1,"autumn"
"6020",2005,9,69,22.6416229,120.3392266,4,0.06,4,10.52631579,104,2005-02-21,"2005/2/27",0,"winter"
"6021",2005,13,69,22.6416229,120.3392266,2,0.02,2,3.333333333,6,2005-03-21,"2005/3/27",0,"spring"
"6022",2005,18,69,22.6416229,120.3392266,0,0.04,2,0,66,2005-04-25,"2005/5/1",0,"spring"
"6023",2005,22,69,22.6416229,120.3392266,2,0.02,2,2.272727273,26,2005-05-23,"2005/5/29",0,"spring"
"6024",2005,32,69,22.6416229,120.3392266,4,0.04,6,3.703703704,82,2005-08-01,"2005/8/7",0,"summer"
"6025",2005,43,69,22.6416229,120.3392266,30,0.02,8,21.73913043,82,2005-10-17,"2005/10/23",0,"autumn"
"6026",2005,51,69,22.6416229,120.3392266,0,0,0,0,0,2005-12-12,"2005/12/18",0,"winter"
"6027",2006,9,69,22.6416229,120.3392266,6,0.34,6,6.382978723,118,2006-02-20,"2006/2/26",0,"winter"
"6028",2006,14,69,22.6416229,120.3392266,1.851851852,0,1.851851852,0.961538462,12.96296296,2006-03-27,"2006/4/2",0,"spring"
"6029",2006,18,69,22.6416229,120.3392266,11.53846154,0.211538462,11.53846154,11.32075472,253.8461538,2006-04-24,"2006/4/30",0,"spring"
"6030",2006,22,69,22.6416229,120.3392266,9.090909091,0.036363636,3.636363636,5.494505495,227.2727273,2006-05-22,"2006/5/28",0,"spring"
"6031",2006,50,69,22.6416229,120.3392266,3.278688525,0.032786885,3.278688525,2.380952381,57.37704918,2006-12-04,"2006/12/10",2,"winter"
"6032",2006,51,69,22.6416229,120.3392266,3.816793893,0,3.816793893,3.378378378,72.51908397,2006-12-11,"2006/12/17",0,"winter"
"6033",2007,1,69,22.6416229,120.3392266,0,0,0,0,0,2007-01-01,"2007/1/7",0,"winter"
"6034",2007,2,69,22.6416229,120.3392266,1.657458564,0,1.657458564,1.875,4.972375691,2007-01-08,"2007/1/14",0,"winter"
"6035",2007,5,69,22.6416229,120.3392266,0,0,0,0,0,2007-01-29,"2007/2/4",0,"winter"
"6036",2007,6,69,22.6416229,120.3392266,0,0,0,0,0,2007-02-05,"2007/2/11",0,"winter"
"6037",2007,7,69,22.6416229,120.3392266,2.702702703,0,2.702702703,3.846153846,58.10810811,2007-02-12,"2007/2/18",0,"winter"
"6038",2007,10,69,22.6416229,120.3392266,0,0,0,0,0,2007-03-05,"2007/3/11",0,"spring"
"6039",2007,12,69,22.6416229,120.3392266,3.846153846,0.019230769,3.846153846,3.50877193,32.69230769,2007-03-19,"2007/3/25",0,"spring"
"6040",2007,15,69,22.6416229,120.3392266,1.960784314,0,1.960784314,1.408450704,5.882352941,2007-04-09,"2007/4/15",0,"spring"
"6041",2007,17,69,22.6416229,120.3392266,8,0.08,6,5.263157895,104,2007-04-23,"2007/4/29",0,"spring"
"6042",2007,19,69,22.6416229,120.3392266,0,0,0,0,0,2007-05-07,"2007/5/13",0,"spring"
"6043",2007,26,69,22.6416229,120.3392266,16,0.1,16,9.523809524,266,2007-06-25,"2007/7/1",0,"summer"
"6044",2007,30,69,22.6416229,120.3392266,6,0,6,5.454545455,72,2007-07-23,"2007/7/29",1,"summer"
"6045",2007,34,69,22.6416229,120.3392266,3.333333333,0,3.333333333,2.564102564,21.66666667,2007-08-20,"2007/8/26",1,"summer"
"6046",2007,36,69,22.6416229,120.3392266,1.960784314,0,1.960784314,1.388888889,33.33333333,2007-09-03,"2007/9/9",0,"autumn"
"6047",2007,39,69,22.6416229,120.3392266,12,0.04,10,6.451612903,126,2007-09-24,"2007/9/30",0,"autumn"
"6048",2007,52,69,22.6416229,120.3392266,7.843137255,0.019607843,7.843137255,5.128205128,74.50980392,2007-12-24,"2007/12/30",0,"winter"
"6049",2008,4,69,22.6416229,120.3392266,4,0,4,3.448275862,26,2008-01-21,"2008/1/27",0,"winter"
"6050",2008,13,69,22.6416229,120.3392266,3.846153846,0.019230769,1.923076923,3.448275862,13.46153846,2008-03-24,"2008/3/30",0,"spring"
"6051",2008,18,69,22.6416229,120.3392266,8,0,6,8,36,2008-04-28,"2008/5/4",0,"spring"
"6052",2008,21,69,22.6416229,120.3392266,18.18181818,0.036363636,18.18181818,17.85714286,110.9090909,2008-05-19,"2008/5/25",0,"spring"
"6053",2008,26,69,22.6416229,120.3392266,6,0.02,6,4.225352113,50,2008-06-23,"2008/6/29",0,"summer"
"6054",2008,37,69,22.6416229,120.3392266,4,0.28,4,4.545454545,28,2008-09-08,"2008/9/14",0,"autumn"
"6055",2008,51,69,22.6416229,120.3392266,6,0.06,6,5.660377358,58,2008-12-15,"2008/12/21",0,"winter"
"6056",2009,2,69,22.6416229,120.3392266,0,0,0,0,0,2009-01-05,"2009/1/11",0,"winter"
"6057",2009,7,69,22.6416229,120.3392266,0,0,0,0,0,2009-02-09,"2009/2/15",0,"winter"
"6058",2009,11,69,22.6416229,120.3392266,3.636363636,0,3.636363636,2.857142857,12.72727273,2009-03-09,"2009/3/15",0,"spring"
"6059",2009,12,69,22.6416229,120.3392266,1.785714286,0,1.785714286,1.449275362,5.357142857,2009-03-16,"2009/3/22",0,"spring"
"6060",2009,14,69,22.6416229,120.3392266,0,0,0,0,0,2009-03-30,"2009/4/5",0,"spring"
"6061",2009,16,69,22.6416229,120.3392266,3.846153846,0,3.846153846,3.174603175,23.07692308,2009-04-13,"2009/4/19",0,"spring"
"6062",2009,17,69,22.6416229,120.3392266,3.846153846,0.006410256,3.205128205,2.816901408,33.33333333,2009-04-20,"2009/4/26",0,"spring"
"6063",2009,18,69,22.6416229,120.3392266,1.886792453,0,1.886792453,1.694915254,7.547169811,2009-04-27,"2009/5/3",0,"spring"
"6064",2009,20,69,22.6416229,120.3392266,5.769230769,0,1.923076923,5.084745763,42.30769231,2009-05-11,"2009/5/17",0,"spring"
"6065",2009,21,69,22.6416229,120.3392266,3.921568627,0,3.921568627,3.03030303,21.56862745,2009-05-18,"2009/5/24",0,"spring"
"6066",2009,23,69,22.6416229,120.3392266,1.960784314,0,1.960784314,1.515151515,29.41176471,2009-06-01,"2009/6/7",0,"summer"
"6067",2009,25,69,22.6416229,120.3392266,1.923076923,0.019230769,1.923076923,1.724137931,9.615384615,2009-06-15,"2009/6/21",0,"summer"
"6068",2009,28,69,22.6416229,120.3392266,5.660377358,0,5.660377358,4.109589041,37.73584906,2009-07-06,"2009/7/12",1,"summer"
"6069",2009,43,69,22.6416229,120.3392266,14.28571429,0.025974026,10.38961039,7.382550336,119.4805195,2009-10-19,"2009/10/25",1,"autumn"
"6070",2009,44,69,22.6416229,120.3392266,0,0,0,0,0,2009-10-26,"2009/11/1",0,"autumn"
"6071",2010,8,69,22.6416229,120.3392266,5.882352941,0,3.921568627,5.882352941,54.90196078,2010-02-15,"2010/2/21",0,"winter"
"6072",2010,9,69,22.6416229,120.3392266,4,0.02,4,4.444444444,20,2010-02-22,"2010/2/28",0,"winter"
"6073",2010,12,69,22.6416229,120.3392266,1.818181818,0,1.818181818,1.694915254,14.54545455,2010-03-15,"2010/3/21",0,"spring"
"6074",2010,19,69,22.6416229,120.3392266,9.615384615,0.038461538,9.615384615,7.936507937,69.23076923,2010-05-03,"2010/5/9",0,"spring"
"6075",2010,31,69,22.6416229,120.3392266,13.46153846,0.019230769,13.46153846,9.722222222,307.6923077,2010-07-26,"2010/8/1",0,"summer"
"6076",2010,32,69,22.6416229,120.3392266,4,0,4,3.921568627,28,2010-08-02,"2010/8/8",0,"summer"
"6077",2010,36,69,22.6416229,120.3392266,7.142857143,0.017857143,5.357142857,5.479452055,57.14285714,2010-08-30,"2010/9/5",0,"summer"
"6078",2010,38,69,22.6416229,120.3392266,13.04347826,0.043478261,10.86956522,12.60504202,160,2010-09-13,"2010/9/19",3,"autumn"
"6079",2010,44,69,22.6416229,120.3392266,0,0.039215686,0,0,0,2010-10-25,"2010/10/31",0,"autumn"
"6080",2011,8,69,22.6416229,120.3392266,2,0,2,4.761904762,20,2011-02-14,"2011/2/20",0,"winter"
"6081",2011,10,69,22.6416229,120.3392266,2,0,2,3.846153846,30,2011-02-28,"2011/3/6",0,"winter"
"6082",2011,14,69,22.6416229,120.3392266,4,0.02,2,5.405405405,26,2011-03-28,"2011/4/3",0,"spring"
"6083",2011,20,69,22.6416229,120.3392266,0,0,0,0,0,2011-05-09,"2011/5/15",0,"spring"
"6084",2011,26,69,22.6416229,120.3392266,8,0.06,8,9.523809524,120,2011-06-20,"2011/6/26",0,"summer"
"6085",2011,29,69,22.6416229,120.3392266,8,0,6,8.695652174,64,2011-07-11,"2011/7/17",1,"summer"
"6086",2011,38,69,22.6416229,120.3392266,2,0.06,2,2.777777778,24,2011-09-12,"2011/9/18",2,"autumn"
"6087",2011,39,69,22.6416229,120.3392266,5.782312925,0.006802721,5.102040816,7.657657658,54.76190476,2011-09-19,"2011/9/25",0,"autumn"
"6088",2011,40,69,22.6416229,120.3392266,4.197080292,0.051094891,4.197080292,10.04366812,79.9270073,2011-09-26,"2011/10/2",0,"autumn"
"6089",2011,44,69,22.6416229,120.3392266,6,0,4,9.375,34,2011-10-24,"2011/10/30",5,"autumn"
"6090",2011,45,69,22.6416229,120.3392266,3.720930233,0,3.255813953,4.819277108,26.51162791,2011-10-31,"2011/11/6",0,"autumn"
"6091",2011,46,69,22.6416229,120.3392266,6,0,6,10.34482759,86,2011-11-07,"2011/11/13",1,"autumn"
"6092",2011,48,69,22.6416229,120.3392266,13.79310345,0,10.34482759,16.66666667,86.20689655,2011-11-21,"2011/11/27",2,"autumn"
"6093",2011,52,69,22.6416229,120.3392266,1.351351351,0,1.351351351,2.222222222,6.756756757,2011-12-19,"2011/12/25",2,"winter"
"6094",2012,1,69,22.6416229,120.3392266,0,0,0,0,0,2012-01-01,"2012/1/1",0,"winter"
"6095",2012,2,69,22.6416229,120.3392266,0.621118012,0,0.621118012,1.388888889,1.863354037,2012-01-02,"2012/1/8",0,"winter"
"6096",2012,6,69,22.6416229,120.3392266,0,0,0,0,0,2012-01-30,"2012/2/5",0,"winter"
"6097",2012,8,69,22.6416229,120.3392266,0,0,0,0,0,2012-02-13,"2012/2/19",0,"winter"
"6098",2012,10,69,22.6416229,120.3392266,3.333333333,0,3.333333333,11.11111111,0,2012-02-27,"2012/3/4",0,"winter"
"6099",2012,11,69,22.6416229,120.3392266,0,0,0,0,0,2012-03-05,"2012/3/11",0,"spring"
"6100",2012,12,69,22.6416229,120.3392266,1.960784314,0,1.960784314,3.703703704,19.60784314,2012-03-12,"2012/3/18",0,"spring"
"6101",2012,13,69,22.6416229,120.3392266,0,0,0,0,0,2012-03-19,"2012/3/25",0,"spring"
"6102",2012,14,69,22.6416229,120.3392266,0,0,0,0,0,2012-03-26,"2012/4/1",0,"spring"
"6103",2012,17,69,22.6416229,120.3392266,2.941176471,0,2.941176471,7.894736842,0,2012-04-16,"2012/4/22",0,"spring"
"6104",2012,19,69,22.6416229,120.3392266,4,0,2,5,32,2012-04-30,"2012/5/6",0,"spring"
"6105",2012,23,69,22.6416229,120.3392266,6.140350877,0.015350877,5.48245614,7.692307692,66.44736842,2012-05-28,"2012/6/3",1,"spring"
"6106",2012,38,69,22.6416229,120.3392266,2.777777778,0.009259259,2.777777778,4.411764706,22.22222222,2012-09-10,"2012/9/16",2,"autumn"
"6107",2012,39,69,22.6416229,120.3392266,5.434782609,0,5.434782609,7.142857143,29.34782609,2012-09-17,"2012/9/23",0,"autumn"
"6108",2012,46,69,22.6416229,120.3392266,1.587301587,0,1.587301587,3.472222222,10.47619048,2012-11-05,"2012/11/11",4,"autumn"
"6109",2012,49,69,22.6416229,120.3392266,14.1025641,0.008547009,12.39316239,18.33333333,63.24786325,2012-11-26,"2012/12/2",1,"autumn"
"6110",2005,9,70,22.6378342,120.3284158,2,0,2,2.43902439,20,2005-02-21,"2005/2/27",0,"winter"
"6111",2005,13,70,22.6378342,120.3284158,0,0.02,0,0,0,2005-03-21,"2005/3/27",0,"spring"
"6112",2005,18,70,22.6378342,120.3284158,1.923076923,0,1.923076923,1.538461538,28.84615385,2005-04-25,"2005/5/1",0,"spring"
"6113",2005,22,70,22.6378342,120.3284158,0,0,0,0,0,2005-05-23,"2005/5/29",0,"spring"
"6114",2005,30,70,22.6378342,120.3284158,10,0.02,8,8.196721311,106,2005-07-18,"2005/7/24",0,"summer"
"6115",2005,32,70,22.6378342,120.3284158,2,0,2,1.162790698,36,2005-08-01,"2005/8/7",0,"summer"
"6116",2005,43,70,22.6378342,120.3284158,34,0.06,12,73.91304348,484,2005-10-17,"2005/10/23",0,"autumn"
"6117",2005,52,70,22.6378342,120.3284158,10,0,6,8.333333333,184,2005-12-19,"2005/12/25",0,"winter"
"6118",2006,9,70,22.6378342,120.3284158,2,0.02,2,0.925925926,10,2006-02-20,"2006/2/26",0,"winter"
"6119",2006,14,70,22.6378342,120.3284158,5.769230769,0.019230769,5.769230769,3.797468354,32.69230769,2006-03-27,"2006/4/2",0,"spring"
"6120",2006,18,70,22.6378342,120.3284158,1.923076923,0,1.923076923,1.01010101,11.53846154,2006-04-24,"2006/4/30",0,"spring"
"6121",2006,22,70,22.6378342,120.3284158,20.75471698,0.094339623,15.09433962,12.5,260.3773585,2006-05-22,"2006/5/28",1,"spring"
"6122",2007,3,70,22.6378342,120.3284158,2,0,2,1.265822785,4,2007-01-15,"2007/1/21",0,"winter"
"6123",2007,5,70,22.6378342,120.3284158,2,0,2,1.851851852,6,2007-01-29,"2007/2/4",0,"winter"
"6124",2007,6,70,22.6378342,120.3284158,0,0,0,0,0,2007-02-05,"2007/2/11",0,"winter"
"6125",2007,10,70,22.6378342,120.3284158,2,0,2,2.564102564,4,2007-03-05,"2007/3/11",0,"spring"
"6126",2007,12,70,22.6378342,120.3284158,1.960784314,0,1.960784314,1.818181818,1.960784314,2007-03-19,"2007/3/25",0,"spring"
"6127",2007,15,70,22.6378342,120.3284158,0,0,0,0,0,2007-04-09,"2007/4/15",0,"spring"
"6128",2007,17,70,22.6378342,120.3284158,0,0,0,0,0,2007-04-23,"2007/4/29",0,"spring"
"6129",2007,19,70,22.6378342,120.3284158,11.53846154,0.076923077,9.615384615,10.16949153,161.5384615,2007-05-07,"2007/5/13",0,"spring"
"6130",2007,20,70,22.6378342,120.3284158,6,0,6,5.357142857,90,2007-05-14,"2007/5/20",0,"spring"
"6131",2007,28,70,22.6378342,120.3284158,16.98113208,0,11.32075472,10.84337349,316.9811321,2007-07-09,"2007/7/15",0,"summer"
"6132",2007,32,70,22.6378342,120.3284158,15.68627451,0.058823529,9.803921569,9.638554217,107.8431373,2007-08-06,"2007/8/12",1,"summer"
"6133",2007,34,70,22.6378342,120.3284158,9.803921569,0,9.803921569,5.617977528,258.8235294,2007-08-20,"2007/8/26",0,"summer"
"6134",2007,36,70,22.6378342,120.3284158,16,0,16,12.12121212,136,2007-09-03,"2007/9/9",0,"autumn"
"6135",2007,39,70,22.6378342,120.3284158,18,0,10,11.84210526,332,2007-09-24,"2007/9/30",0,"autumn"
"6136",2007,48,70,22.6378342,120.3284158,6.741573034,0,6.741573034,3.278688525,44.94382022,2007-11-26,"2007/12/2",0,"autumn"
"6137",2007,52,70,22.6378342,120.3284158,0,0,0,0,0,2007-12-24,"2007/12/30",0,"winter"
"6138",2008,4,70,22.6378342,120.3284158,9.615384615,0,5.769230769,8.064516129,84.61538462,2008-01-21,"2008/1/27",0,"winter"
"6139",2008,10,70,22.6378342,120.3284158,8,0,6,5.970149254,66,2008-03-03,"2008/3/9",0,"spring"
"6140",2008,13,70,22.6378342,120.3284158,8,0,8,6.666666667,86,2008-03-24,"2008/3/30",0,"spring"
"6141",2008,18,70,22.6378342,120.3284158,9.803921569,0.019607843,7.843137255,8.333333333,62.74509804,2008-04-28,"2008/5/4",0,"spring"
"6142",2008,21,70,22.6378342,120.3284158,28.30188679,0.056603774,9.433962264,18.29268293,205.6603774,2008-05-19,"2008/5/25",0,"spring"
"6143",2008,26,70,22.6378342,120.3284158,14,0.06,8,10.29411765,164,2008-06-23,"2008/6/29",0,"summer"
"6144",2008,28,70,22.6378342,120.3284158,25.49019608,0,17.64705882,21.31147541,241.1764706,2008-07-07,"2008/7/13",0,"summer"
"6145",2008,52,70,22.6378342,120.3284158,2,0.02,2,2.222222222,12,2008-12-22,"2008/12/28",1,"winter"
"6146",2009,3,70,22.6378342,120.3284158,0,0,0,0,0,2009-01-12,"2009/1/18",0,"winter"
"6147",2009,7,70,22.6378342,120.3284158,2,0,2,1.785714286,30,2009-02-09,"2009/2/15",0,"winter"
"6148",2009,11,70,22.6378342,120.3284158,0,0,0,0,0,2009-03-09,"2009/3/15",0,"spring"
"6149",2009,13,70,22.6378342,120.3284158,3.921568627,0,3.921568627,3.278688525,13.7254902,2009-03-23,"2009/3/29",0,"spring"
"6150",2009,16,70,22.6378342,120.3284158,5.454545455,0,5.454545455,3.409090909,52.72727273,2009-04-13,"2009/4/19",0,"spring"
"6151",2009,18,70,22.6378342,120.3284158,0,0,0,0,0,2009-04-27,"2009/5/3",0,"spring"
"6152",2009,23,70,22.6378342,120.3284158,0,0,0,0,0,2009-06-01,"2009/6/7",0,"summer"
"6153",2009,26,70,22.6378342,120.3284158,9.433962264,0.037735849,7.547169811,8.196721311,101.8867925,2009-06-22,"2009/6/28",0,"summer"
"6154",2009,28,70,22.6378342,120.3284158,9.433962264,0,9.433962264,8.474576271,77.35849057,2009-07-06,"2009/7/12",0,"summer"
"6155",2010,8,70,22.6378342,120.3284158,0,0,0,0,0,2010-02-15,"2010/2/21",0,"winter"
"6156",2010,9,70,22.6378342,120.3284158,1.923076923,0,1.923076923,1.315789474,23.07692308,2010-02-22,"2010/2/28",0,"winter"
"6157",2010,22,70,22.6378342,120.3284158,9.615384615,0,5.769230769,8.196721311,128.8461538,2010-05-24,"2010/5/30",2,"spring"
"6158",2010,45,70,22.6378342,120.3284158,5.035971223,0.007194245,4.316546763,6.140350877,47.48201439,2010-11-01,"2010/11/7",5,"autumn"
"6159",2010,46,70,22.6378342,120.3284158,6.349206349,0,6.349206349,8,57.14285714,2010-11-08,"2010/11/14",0,"autumn"
"6160",2011,2,70,22.6378342,120.3284158,0,0,0,0,0,2011-01-03,"2011/1/9",0,"winter"
"6161",2011,3,70,22.6378342,120.3284158,0,0,0,0,0,2011-01-10,"2011/1/16",1,"winter"
"6162",2011,4,70,22.6378342,120.3284158,1.639344262,0,1.639344262,2.127659574,32.78688525,2011-01-17,"2011/1/23",0,"winter"
"6163",2011,8,70,22.6378342,120.3284158,0,0,0,0,0,2011-02-14,"2011/2/20",0,"winter"
"6164",2011,10,70,22.6378342,120.3284158,0,0,0,0,0,2011-02-28,"2011/3/6",0,"winter"
"6165",2011,12,70,22.6378342,120.3284158,0,0,0,0,0,2011-03-14,"2011/3/20",0,"spring"
"6166",2011,16,70,22.6378342,120.3284158,2,0,2,3.448275862,36,2011-04-11,"2011/4/17",0,"spring"
"6167",2011,20,70,22.6378342,120.3284158,0,0,0,0,0,2011-05-09,"2011/5/15",0,"spring"
"6168",2011,25,70,22.6378342,120.3284158,4,0,4,6.060606061,16,2011-06-13,"2011/6/19",0,"summer"
"6169",2011,31,70,22.6378342,120.3284158,8,0,8,8.163265306,44,2011-07-25,"2011/7/31",0,"summer"
"6170",2011,37,70,22.6378342,120.3284158,4,0,4,7.407407407,104,2011-09-05,"2011/9/11",1,"autumn"
"6171",2011,38,70,22.6378342,120.3284158,6,0,6,6.976744186,82,2011-09-12,"2011/9/18",5,"autumn"
"6172",2011,39,70,22.6378342,120.3284158,4.347826087,0.043478261,4.347826087,7.142857143,13.04347826,2011-09-19,"2011/9/25",8,"autumn"
"6173",2011,40,70,22.6378342,120.3284158,6.535947712,0.052287582,5.882352941,6.289308176,31.37254902,2011-09-26,"2011/10/2",7,"autumn"
"6174",2011,41,70,22.6378342,120.3284158,2,0.02,2,2.380952381,16,2011-10-03,"2011/10/9",2,"autumn"
"6175",2011,42,70,22.6378342,120.3284158,0,0,0,0,0,2011-10-10,"2011/10/16",2,"autumn"
"6176",2011,43,70,22.6378342,120.3284158,3.278688525,0,3.278688525,4.347826087,16.39344262,2011-10-17,"2011/10/23",1,"autumn"
"6177",2011,44,70,22.6378342,120.3284158,2.739726027,0,2.739726027,3.225806452,33.56164384,2011-10-24,"2011/10/30",3,"autumn"
"6178",2011,45,70,22.6378342,120.3284158,0,0,0,0,0,2011-10-31,"2011/11/6",0,"autumn"
"6179",2011,48,70,22.6378342,120.3284158,17.46031746,0,11.11111111,20,130.1587302,2011-11-21,"2011/11/27",6,"autumn"
"6180",2011,49,70,22.6378342,120.3284158,0,0,0,0,0,2011-11-28,"2011/12/4",2,"autumn"
"6181",2011,50,70,22.6378342,120.3284158,2,0,2,2.631578947,8,2011-12-05,"2011/12/11",0,"winter"
"6182",2011,51,70,22.6378342,120.3284158,0,0,0,0,0,2011-12-12,"2011/12/18",1,"winter"
"6183",2012,2,70,22.6378342,120.3284158,0,0,0,0,0,2012-01-02,"2012/1/8",0,"winter"
"6184",2012,3,70,22.6378342,120.3284158,0,0,0,0,0,2012-01-09,"2012/1/15",0,"winter"
"6185",2012,5,70,22.6378342,120.3284158,0,0,0,0,0,2012-01-23,"2012/1/29",0,"winter"
"6186",2012,8,70,22.6378342,120.3284158,0,0,0,0,0,2012-02-13,"2012/2/19",0,"winter"
"6187",2012,10,70,22.6378342,120.3284158,0,0,0,0,0,2012-02-27,"2012/3/4",0,"winter"
"6188",2012,12,70,22.6378342,120.3284158,0.653594771,0,0.653594771,2.173913043,0,2012-03-12,"2012/3/18",0,"spring"
"6189",2012,13,70,22.6378342,120.3284158,0,0,0,0,0,2012-03-19,"2012/3/25",0,"spring"
"6190",2012,14,70,22.6378342,120.3284158,0.636942675,0,0.636942675,2.325581395,0,2012-03-26,"2012/4/1",0,"spring"
"6191",2012,15,70,22.6378342,120.3284158,0,0,0,0,0,2012-04-02,"2012/4/8",0,"spring"
"6192",2012,18,70,22.6378342,120.3284158,4,0,4,4.651162791,28,2012-04-23,"2012/4/29",0,"spring"
"6193",2012,20,70,22.6378342,120.3284158,4,0,4,5.555555556,54,2012-05-07,"2012/5/13",0,"spring"
"6194",2012,21,70,22.6378342,120.3284158,4,0.01,3,5.970149254,49,2012-05-14,"2012/5/20",0,"spring"
"6195",2012,26,70,22.6378342,120.3284158,2,0,2,2.702702703,30,2012-06-18,"2012/6/24",0,"summer"
"6196",2012,32,70,22.6378342,120.3284158,7.065217391,0,4.891304348,6.467661692,69.56521739,2012-07-30,"2012/8/5",1,"summer"
"6197",2012,33,70,22.6378342,120.3284158,2,0,2,1.960784314,10,2012-08-06,"2012/8/12",0,"summer"
"6198",2005,9,71,22.6375204,120.34283,0,0,0,0,0,2005-02-21,"2005/2/27",0,"winter"
"6199",2005,13,71,22.6375204,120.34283,4,0,4,7.407407407,14,2005-03-21,"2005/3/27",0,"spring"
"6200",2005,18,71,22.6375204,120.34283,8,0.08,8,6.896551724,216,2005-04-25,"2005/5/1",0,"spring"
"6201",2005,22,71,22.6375204,120.34283,4,0.02,4,3.773584906,50,2005-05-23,"2005/5/29",0,"spring"
"6202",2005,32,71,22.6375204,120.34283,12,0.06,12,9.677419355,286,2005-08-01,"2005/8/7",0,"summer"
"6203",2005,43,71,22.6375204,120.34283,28,0.06,8,18.66666667,198,2005-10-17,"2005/10/23",1,"autumn"
"6204",2005,51,71,22.6375204,120.34283,0,0,0,0,0,2005-12-12,"2005/12/18",0,"winter"
"6205",2005,52,71,22.6375204,120.34283,12,0,10,10.34482759,148,2005-12-19,"2005/12/25",0,"winter"
"6206",2006,9,71,22.6375204,120.34283,4,0,4,4.347826087,20,2006-02-20,"2006/2/26",0,"winter"
"6207",2006,14,71,22.6375204,120.34283,1.923076923,0,1.923076923,1.408450704,26.92307692,2006-03-27,"2006/4/2",0,"spring"
"6208",2006,17,71,22.6375204,120.34283,12,0.06,10,10,202,2006-04-17,"2006/4/23",0,"spring"
"6209",2006,22,71,22.6375204,120.34283,7.407407407,0.092592593,7.407407407,6.153846154,109.2592593,2006-05-22,"2006/5/28",0,"spring"
"6210",2006,38,71,22.6375204,120.34283,39.39393939,0.075757576,28.78787879,16.99346405,442.4242424,2006-09-11,"2006/9/17",1,"autumn"
"6211",2007,3,71,22.6375204,120.34283,0,0,0,0,0,2007-01-15,"2007/1/21",0,"winter"
"6212",2007,5,71,22.6375204,120.34283,0,0,0,0,0,2007-01-29,"2007/2/4",0,"winter"
"6213",2007,6,71,22.6375204,120.34283,0,0,0,0,0,2007-02-05,"2007/2/11",0,"winter"
"6214",2007,10,71,22.6375204,120.34283,3.921568627,0,3.921568627,2.898550725,27.45098039,2007-03-05,"2007/3/11",0,"spring"
"6215",2007,12,71,22.6375204,120.34283,6,0,4,4.615384615,46,2007-03-19,"2007/3/25",0,"spring"
"6216",2007,15,71,22.6375204,120.34283,4,0.02,4,2.43902439,56,2007-04-09,"2007/4/15",0,"spring"
"6217",2007,19,71,22.6375204,120.34283,0,0,0,0,0,2007-05-07,"2007/5/13",0,"spring"
"6218",2007,25,71,22.6375204,120.34283,12,0.04,10,7.692307692,112,2007-06-18,"2007/6/24",0,"summer"
"6219",2007,34,71,22.6375204,120.34283,22,0.16,22,20.37037037,238,2007-08-20,"2007/8/26",0,"summer"
"6220",2007,36,71,22.6375204,120.34283,12,0.02,8,9.677419355,98,2007-09-03,"2007/9/9",0,"autumn"
"6221",2007,39,71,22.6375204,120.34283,10,0.08,8,9.259259259,102,2007-09-24,"2007/9/30",0,"autumn"
"6222",2007,52,71,22.6375204,120.34283,3.846153846,0,3.846153846,2.150537634,38.46153846,2007-12-24,"2007/12/30",0,"winter"
"6223",2008,4,71,22.6375204,120.34283,0,0,0,0,0,2008-01-21,"2008/1/27",0,"winter"
"6224",2008,9,71,22.6375204,120.34283,6,0.04,6,4.838709677,52,2008-02-25,"2008/3/2",0,"winter"
"6225",2008,13,71,22.6375204,120.34283,2,0.02,2,1.298701299,18,2008-03-24,"2008/3/30",0,"spring"
"6226",2008,16,71,22.6375204,120.34283,7.920792079,0.04950495,7.920792079,6.504065041,64.35643564,2008-04-14,"2008/4/20",0,"spring"
"6227",2008,20,71,22.6375204,120.34283,4,0.02,4,3.333333333,84,2008-05-12,"2008/5/18",0,"spring"
"6228",2008,51,71,22.6375204,120.34283,4,0,2,4,30,2008-12-15,"2008/12/21",1,"winter"
"6229",2009,2,71,22.6375204,120.34283,6,0,4,5.555555556,28,2009-01-05,"2009/1/11",0,"winter"
"6230",2009,7,71,22.6375204,120.34283,0,0,0,0,0,2009-02-09,"2009/2/15",0,"winter"
"6231",2009,11,71,22.6375204,120.34283,4,0,4,3.448275862,16,2009-03-09,"2009/3/15",0,"spring"
"6232",2009,12,71,22.6375204,120.34283,0,0,0,0,0,2009-03-16,"2009/3/22",0,"spring"
"6233",2009,14,71,22.6375204,120.34283,2,0,2,1.851851852,24,2009-03-30,"2009/4/5",0,"spring"
"6234",2009,16,71,22.6375204,120.34283,6,0,2,7.317073171,0,2009-04-13,"2009/4/19",0,"spring"
"6235",2009,18,71,22.6375204,120.34283,0,0,0,0,0,2009-04-27,"2009/5/3",0,"spring"
"6236",2009,23,71,22.6375204,120.34283,7.843137255,0,5.882352941,6.153846154,0,2009-06-01,"2009/6/7",0,"summer"
"6237",2009,25,71,22.6375204,120.34283,13.7254902,0,3.921568627,10.44776119,74.50980392,2009-06-15,"2009/6/21",0,"summer"
